,Tag No.,report_date,Miles,Tagged_State,Tagged_Date,Reported_State,Reported_Country,Reported_Date
1118,AEE114,"02-26-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,02-26-02
1119,AFO254,"02-20-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,02-20-02
1120,AFN926,"02-16-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,02-16-02
1121,AFO063,"02-16-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,02-16-02
1122,AFN995,"01-11-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,01-11-02
1123,AFO086,"01-06-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,01-06-02
1124,AEM305,"02-26-02 El Rosario, MICH, MX",1422.0,KS,09-16-01,MICH,MX,02-26-02
1125,AEM279,"02-26-02 El Rosario, MICH, MX",1422.0,KS,09-16-01,MICH,MX,02-26-02
1126,AIP501,"03-06-02 Sierra Chincua, MICH, MX",1420.0,NE,09-18-01,MICH,MX,03-06-02
1127,AIP792,"03-04-02 Sierra Chincua, MICH, MX",1420.0,NE,09-18-01,MICH,MX,03-04-02
1128,AIP500,"02-26-02 Sierra Chincua, MICH, MX",1420.0,NE,09-18-01,MICH,MX,02-26-02
1129,AIP784,"02-27-02 Sierra Chincua, MICH, MX",1420.0,NE,09-18-01,MICH,MX,02-27-02
1130,AHH615,"03-09-02 El Rosario, MICH, MX",1419.0,MO,09-29-01,MICH,MX,03-09-02
1131,AHH554,"03-08-02 El Rosario, MICH, MX",1419.0,MO,09-22-01,MICH,MX,03-08-02
1132,AFN940,"02-27-02 Sierra Chincua, MICH, MX",1419.0,IL,09-15-01,MICH,MX,02-27-02
1133,AEE051,"03-08-02 Sierra Chincua, MICH, MX",1419.0,IL,09-10-01,MICH,MX,03-08-02
1134,AEM303,"02-27-02 Sierra Chincua, MICH, MX",1418.0,KS,09-16-01,MICH,MX,02-27-02
1135,AEM333,"02-27-02 Sierra Chincua, MICH, MX",1418.0,KS,09-14-01,MICH,MX,02-27-02
1136,AEM371,"02-20-02 Sierra Chincua, MICH, MX",1418.0,KS,09-14-01,MICH,MX,02-20-02
1137,AEM405,"01-30-02 Sierra Chincua, MICH, MX",1418.0,KS,09-14-01,MICH,MX,01-30-02
1138,AIP575,"02-28-02 El Rosario, MICH, MX",1414.0,NE,09-18-01,MICH,MX,02-28-02
1139,AEF128,"03-01-02 Sierra Chincua, MICH, MX",1413.0,MO,09-10-01,MICH,MX,03-01-02
1140,817YN,"10-19-01 Bridge City, IA",1408.0,QUE,09-21-01,IA,,10-19-01
1141,AJM508,"01-21-02 El Rosario, MICH, MX",1395.0,KS,09-19-01,MICH,MX,01-21-02
1142,AJA920,"02-26-02 El Rosario, MICH, MX",1395.0,KS,09-20-01,MICH,MX,02-26-02
1143,AJM505,"01-08-02 Sierra Chincua, MICH, MX",1390.0,KS,09-19-01,MICH,MX,01-08-02
1144,AEF922,"03-12-02 El Rosario, MICH, MX",1387.0,MO,09-22-01,MICH,MX,03-12-02
1145,AEF715,"02-27-02 El Rosario, MICH, MX",1387.0,MO,09-11-01,MICH,MX,02-27-02
1146,AEF767,"02-26-02 El Rosario, MICH, MX",1387.0,MO,09-11-01,MICH,MX,02-26-02
1147,AEF666,"01-06-02 El Rosario, MICH, MX",1387.0,MO,09-11-01,MICH,MX,01-06-02
1148,AIF071,"01-21-02 El Rosario, MICH, MX",1387.0,MO,09-20-01,MICH,MX,01-21-02
1149,AGQ741,"03-08-02 El Rosario, MICH, MX",1387.0,MO,09-21-01,MICH,MX,03-08-02
1150,AIF076,"03-06-02 El Rosario, MICH, MX",1387.0,MO,09-20-01,MICH,MX,03-06-02
1151,AJR078,"03-03-02 Cerro Pelon, MICH, MX",1385.0,KS,09-18-01,MICH,MX,03-03-02
1152,AEF850,"01-30-02 Sierra Chincua, MICH, MX",1382.0,MO,09-20-01,MICH,MX,01-30-02
1153,AEF751,"03-08-02 Sierra Chincua, MICH, MX",1382.0,MO,09-11-01,MICH,MX,03-08-02
1154,AIF045,"02-26-02 Sierra Chincua, MICH, MX",1382.0,MO,09-20-01,MICH,MX,02-26-02
1155,AEE967,"02-20-02 Sierra Chincua, MICH, MX",1382.0,MO,09-20-01,MICH,MX,02-20-02
1156,AEJ066,"03-03-02 Cerro Pelon, MICH, MX",1382.0,KS,10-01-01,MICH,MX,03-03-02
1157,AEI610,"03-03-02 Cerro Pelon, MICH, MX",1382.0,KS,09-30-01,MICH,MX,03-03-02
1158,AIT283,"02-27-02 Sierra Chincua, MICH, MX",1382.0,MO,09-22-01,MICH,MX,02-27-02
1159,AJX949,"03-03-02 Cerro Pelon, MICH, MX",1381.0,KS,09-15-01,MICH,MX,03-03-02
1160,AEG668,"03-03-02 Cerro Pelon, MICH, MX",1381.0,KS,09-18-01,MICH,MX,03-03-02
1161,AJH902,"03-03-02 Cerro Pelon, MICH, MX",1381.0,KS,09-18-01,MICH,MX,03-03-02
1162,AEH739,"03-03-02 Cerro Pelon, MICH, MX",1381.0,KS,09-15-01,MICH,MX,03-03-02
1163,AEM643,"03-03-02 Cerro Pelon, MICH, MX",1381.0,KS,09-17-01,MICH,MX,03-03-02
1164,AGE270,"02-16-02 El Rosario, MICH, MX",1378.0,KS,09-22-01,MICH,MX,02-16-02
1165,AIE930,"03-09-02 El Rosario, MICH, MX",1376.0,MO,09-12-01,MICH,MX,03-09-02
1166,AIE926,"03-13-02 El Rosario, MICH, MX",1376.0,MO,09-10-01,MICH,MX,03-13-02
1167,PW898,"01-06-02 El Rosario, MICH, MX",1376.0,MO,09-26-97,MICH,MX,01-06-02
1168,AIQ828,"02-26-02 El Rosario, MICH, MX",1373.0,KS,09-16-01,MICH,MX,02-26-02
1169,AIQ845,"02-26-02 El Rosario, MICH, MX",1373.0,KS,09-16-01,MICH,MX,02-26-02
1170,AEF781,"03-09-02 El Rosario, MICH, MX",1373.0,KS,09-19-01,MICH,MX,03-09-02
1171,AEF809,"03-08-02 El Rosario, MICH, MX",1373.0,KS,09-19-01,MICH,MX,03-08-02
1172,ADU581,"03-13-02 El Rosario, MICH, MX",1371.0,KS,09-22-01,MICH,MX,03-13-02
1173,ADU585,"01-06-02 El Rosario, MICH, MX",1371.0,KS,09-22-01,MICH,MX,01-06-02
1174,AEG500,"02-21-02 El Rosario, MICH, MX",1371.0,KS,09-13-01,MICH,MX,02-21-02
1175,AIW152,"02-26-02 El Rosario, MICH, MX",1371.0,KS,09-13-01,MICH,MX,02-26-02
1176,AIM147,"02-13-02 El Rosario, MICH, MX",1371.0,KS,09-15-01,MICH,MX,02-13-02
1177,AJR035,"02-28-02 El Rosario, MICH, MX",1370.0,KS,09-18-01,MICH,MX,02-28-02
1178,AJR454,"02-28-02 El Rosario, MICH, MX",1370.0,KS,09-20-01,MICH,MX,02-28-02
1179,AJR234,"01-20-02 El Rosario, MICH, MX",1370.0,KS,09-19-01,MICH,MX,01-20-02
1180,AJR336,"02-26-02 El Rosario, MICH, MX",1370.0,KS,09-19-01,MICH,MX,02-26-02
1181,AJR395,"03-13-02 El Rosario, MICH, MX",1370.0,KS,09-19-01,MICH,MX,03-13-02
1182,AJR446,"03-13-02 El Rosario, MICH, MX",1370.0,KS,09-19-01,MICH,MX,03-13-02
1183,AJR124,"03-09-02 El Rosario, MICH, MX",1370.0,KS,09-18-01,MICH,MX,03-09-02
1184,AJR179,"01-11-02 El Rosario, MICH, MX",1370.0,KS,09-18-01,MICH,MX,01-11-02
1185,AJR155,"01-11-02 El Rosario, MICH, MX",1370.0,KS,09-18-01,MICH,MX,01-11-02
1186,621YG," El Rosario, MICH, MX",1370.0,KS,09-12-01,MICH,MX,
1187,TR403,"01-06-02 El Rosario, MICH, MX",1370.0,KS,08-24-97,MICH,MX,01-06-02
1188,AJR163,"02-21-02 El Rosario, MICH, MX",1370.0,KS,09-18-01,MICH,MX,02-21-02
1189,AEJ132,"02-11-02 El Rosario, MICH, MX",1367.0,KS,09-17-01,MICH,MX,02-11-02
1190,AEJ405,"02-20-02 El Rosario, MICH, MX",1367.0,KS,09-20-01,MICH,MX,02-20-02
1191,AGR911,"02-18-02 El Rosario, MICH, MX",1367.0,KS,09-16-01,MICH,MX,02-18-02
1192,AEI682,"03-07-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,03-07-02
1193,AEI678,"01-06-02 El Rosario, MICH, MX",1367.0,KS,09-13-01,MICH,MX,01-06-02
1194,AEI137,"02-28-02 El Rosario, MICH, MX",1367.0,KS,09-17-01,MICH,MX,02-28-02
1195,AEJ261,"01-21-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,01-21-02
1196,AEJ271,"02-20-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-20-02
1197,AEI395,"01-21-02 El Rosario, MICH, MX",1367.0,KS,09-20-01,MICH,MX,01-21-02
1198,AEI223,"03-08-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,03-08-02
1199,AEI215,"02-26-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-26-02
1200,AEJ359,"02-27-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-27-02
1201,AEJ740,"03-12-02 El Rosario, MICH, MX",1367.0,KS,09-22-01,MICH,MX,03-12-02
1202,AEJ696,"03-12-02 El Rosario, MICH, MX",1367.0,KS,09-19-01,MICH,MX,03-12-02
1203,AEJ692,"03-12-02 El Rosario, MICH, MX",1367.0,KS,09-19-01,MICH,MX,03-12-02
1204,AEJ688,"02-26-02 El Rosario, MICH, MX",1367.0,KS,09-16-01,MICH,MX,02-26-02
1205,AEJ309,"03-04-02 El Rosario, MICH, MX",1367.0,KS,09-17-01,MICH,MX,03-04-02
1206,AEK709,"01-31-02 El Rosario, MICH, MX",1367.0,KS,09-24-01,MICH,MX,01-31-02
1207,AEJ295,"02-27-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-27-02
1208,AEJ225,"02-26-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-26-02
1209,AEK280,"03-12-02 El Rosario, MICH, MX",1367.0,KS,09-24-01,MICH,MX,03-12-02
1210,AEI977,"03-06-02 El Rosario, MICH, MX",1367.0,KS,10-02-01,MICH,MX,03-06-02
1211,AEI387,"03-12-02 El Rosario, MICH, MX",1367.0,KS,09-20-01,MICH,MX,03-12-02
1212,AEI322,"03-09-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,03-09-02
1213,AEI313,"03-08-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,03-08-02
1214,AEI328,"02-27-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-27-02
1215,AGR374,"03-04-02 El Rosario, MICH, MX",1367.0,KS,09-28-01,MICH,MX,03-04-02
1216,AGR292,"03-12-02 El Rosario, MICH, MX",1367.0,KS,09-23-01,MICH,MX,03-12-02
1217,AGR335,"03-12-02 El Rosario, MICH, MX",1367.0,KS,09-20-01,MICH,MX,03-12-02
1218,AEI155,"02-26-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-26-02
1219,AEI684,"01-11-02 El Rosario, MICH, MX",1367.0,KS,09-13-01,MICH,MX,01-11-02
1220,AGR301,"01-11-02 El Rosario, MICH, MX",1367.0,KS,09-14-01,MICH,MX,01-11-02
1221,AIL141,"02-28-02 El Rosario, MICH, MX",1367.0,KS,09-26-01,MICH,MX,02-28-02
1222,AEI100,"02-13-02 El Rosario, MICH, MX",1367.0,KS,09-17-01,MICH,MX,02-13-02
1223,AEI264,"02-27-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,02-27-02
1224,AEJ148,"03-04-02 El Rosario, MICH, MX",1367.0,KS,09-18-01,MICH,MX,03-04-02
1225,AEJ096,"02-26-02 El Rosario, MICH, MX",1367.0,KS,10-01-01,MICH,MX,02-26-02
1226,AEI826,"02-20-02 El Rosario, MICH, MX",1367.0,KS,10-01-01,MICH,MX,02-20-02
1227,AEI689,"01-20-02 El Rosario, MICH, MX",1367.0,KS,10-01-01,MICH,MX,01-20-02
1228,AEI594,"01-20-02 El Rosario, MICH, MX",1367.0,KS,09-17-01,MICH,MX,01-20-02
1229,AEI390,"01-21-02 El Rosario, MICH, MX",1367.0,KS,09-20-01,MICH,MX,01-21-02
1230,AEI365,"02-26-02 El Rosario, MICH, MX",1367.0,KS,09-19-01,MICH,MX,02-26-02
1231,AEK978,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-25-01,MICH,MX,02-26-02
1232,AJY449,"01-06-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-06-02
1233,AJZ525,"02-28-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-28-02
1234,AJX627,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-04-02
1235,AJX571,"01-06-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-06-02
1236,AGQ969,"03-09-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,03-09-02
1237,AGQ971,"03-08-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,03-08-02
1238,AGR004,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,02-26-02
1239,AGQ955,"02-18-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,02-18-02
1240,AJZ601,"02-11-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-11-02
1241,AJX547,"02-28-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-28-02
1242,AJY691,"03-07-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-07-02
1243,AJY979,"02-28-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-28-02
1244,AJY689,"02-27-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-27-02
1245,AJX758,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1246,AJY933,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1247,AJY080,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1248,AJZ178,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1249,AJY638,"02-18-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-18-02
1250,AJZ581,"01-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-21-02
1251,AJY063,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1252,585XA,"02-28-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-28-02
1253,AJY806,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1254,AJX790,"02-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-21-02
1255,AIM489,"02-28-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-28-02
1256,AJY677,"02-27-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-27-02
1257,AGO653,"02-26-02 El Rosario, MICH, MX",1366.0,,,MICH,MX,02-26-02
1258,AGO652,"02-15-02 El Rosario, MICH, MX",1366.0,,,MICH,MX,02-15-02
1259,AJZ499,"03-09-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-09-02
1260,AJZ493,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1261,AJY497,"01-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-21-02
1262,AIF187,"01-11-02 El Rosario, MICH, MX",1366.0,KS,09-09-01,MICH,MX,01-11-02
1263,AJZ405,"01-06-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-06-02
1264,AJX983,"02-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-21-02
1265,AJY615,"01-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-21-02
1266,AJY020,"02-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-21-02
1267,AJZ901,"01-18-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-18-02
1268,AJY485,"03-08-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-08-02
1269,AJY685,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-04-02
1270,AJZ046,"03-13-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-13-02
1271,AJY213,"03-09-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-09-02
1272,AJZ030,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1273,AJY135,"01-20-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-20-02
1274,AJX686,"03-08-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-08-02
1275,AJZ630,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-04-02
1276,AJY762,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-04-02
1277,AJY731,"02-27-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-27-02
1278,AJY763,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1279,AJZ511,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1280,AJZ504,"02-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-21-02
1281,AJY534,"02-15-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-15-02
1282,AJY156,"01-20-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-20-02
1283,AEI915,"01-21-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-21-02
1284,AEI921,"01-20-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-20-02
1285,AEG957,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-22-01,MICH,MX,02-26-02
1286,AEG955,"02-13-02 El Rosario, MICH, MX",1366.0,KS,09-22-01,MICH,MX,02-13-02
1287,AEG910,"03-13-02 El Rosario, MICH, MX",1366.0,KS,09-21-01,MICH,MX,03-13-02
1288,AEG948,"03-01-02 El Rosario, MICH, MX",1366.0,KS,09-21-01,MICH,MX,03-01-02
1289,AEH135,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,03-04-02
1290,AEH144,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,02-26-02
1291,AEH006,"02-13-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,02-13-02
1292,AEH154,"02-11-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,02-11-02
1293,AEG780,"03-09-02 El Rosario, MICH, MX",1366.0,KS,09-19-01,MICH,MX,03-09-02
1294,AEG794,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-19-01,MICH,MX,02-26-02
1295,AEG710,"02-21-02 El Rosario, MICH, MX",1366.0,KS,09-19-01,MICH,MX,02-21-02
1296,AEG862,"01-20-02 El Rosario, MICH, MX",1366.0,KS,09-19-01,MICH,MX,01-20-02
1297,AJZ826,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1298,AJY548,"03-12-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-12-02
1299,AJH784,"03-12-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,03-12-02
1300,AJH790,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-20-01,MICH,MX,02-26-02
1301,AJH751,"03-13-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,03-13-02
1302,AJH746,"03-13-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,03-13-02
1303,AJH910,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,02-26-02
1304,AJH909,"01-20-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,01-20-02
1305,AJH854,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-16-01,MICH,MX,03-04-02
1306,AJH877,"02-27-02 El Rosario, MICH, MX",1366.0,KS,09-16-01,MICH,MX,02-27-02
1307,AJH888,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-16-01,MICH,MX,02-26-02
1308,AJZ463,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-04-02
1309,AJZ462,"03-01-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-01-02
1310,AJZ464,"01-07-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-07-02
1311,AEH566,"03-13-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-13-02
1312,AEH950,"03-09-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-09-02
1313,AEH607,"03-08-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-08-02
1314,AEH675,"03-04-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,03-04-02
1315,AEH882,"02-27-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-27-02
1316,AEH873,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1317,AEH768,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1318,AEH527,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1319,AEI019,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-26-02
1320,AEH612,"02-20-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-20-02
1321,AEH908,"02-16-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-16-02
1322,AEI061,"02-11-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,02-11-02
1323,AEH707,"01-20-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-20-02
1324,AEI026,"01-11-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-11-02
1325,AEH638,"01-11-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-11-02
1326,AEH770,"01-06-02 El Rosario, MICH, MX",1366.0,KS,09-15-01,MICH,MX,01-06-02
1327,AEM750,"01-21-02 El Rosario, MICH, MX",1366.0,KS,09-19-01,MICH,MX,01-21-02
1328,AEM745,"03-13-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,03-13-02
1329,AEM729,"03-09-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,03-09-02
1330,AEM705,"03-09-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,03-09-02
1331,AEM725,"01-20-02 El Rosario, MICH, MX",1366.0,KS,09-18-01,MICH,MX,01-20-02
1332,AEM647,"02-26-02 El Rosario, MICH, MX",1366.0,KS,09-17-01,MICH,MX,02-26-02
1333,AEM663,"01-18-02 El Rosario, MICH, MX",1366.0,KS,09-17-01,MICH,MX,01-18-02
1334,AEM632,"03-08-02 El Rosario, MICH, MX",1366.0,KS,09-13-01,MICH,MX,03-08-02
1335,AJR011,"02-27-02 Sierra Chincua, MICH, MX",1365.0,KS,09-18-01,MICH,MX,02-27-02
1336,AJR083,"02-26-02 Sierra Chincua, MICH, MX",1365.0,KS,09-18-01,MICH,MX,02-26-02
1337,AJR355,"02-26-02 Sierra Chincua, MICH, MX",1365.0,KS,09-16-01,MICH,MX,02-26-02
1338,AEJ291,"02-26-02 Sierra Chincua, MICH, MX",1363.0,KS,09-18-01,MICH,MX,02-26-02
1339,AEJ546,"03-01-02 Sierra Chincua, MICH, MX",1363.0,KS,09-18-01,MICH,MX,03-01-02
1340,AEI583,"03-08-02 Sierra Chincua, MICH, MX",1363.0,KS,09-17-01,MICH,MX,03-08-02
1341,AEI432,"03-19-02 Sierra Chincua, MICH, MX",1363.0,KS,09-24-01,MICH,MX,03-19-02
1342,AGR352,"02-20-02 Sierra Chincua, MICH, MX",1363.0,KS,09-20-01,MICH,MX,02-20-02
1343,AEJ124,"01-25-02 Sierra Chincua, MICH, MX",1363.0,KS,09-15-01,MICH,MX,01-25-02
1344,AEI271,"02-26-02 Sierra Chincua, MICH, MX",1363.0,KS,09-18-01,MICH,MX,02-26-02
1345,AJX800,"03-01-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-01-02
1346,AJZ606,"02-20-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,02-20-02
1347,AEL941,"03-12-02 El Rosario, MICH, MX",1362.0,KS,09-20-01,MICH,MX,03-12-02
1348,AJX534,"03-06-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-06-02
1349,AJZ899,"02-27-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,02-27-02
1350,AJW535,"03-19-02 Sierra Chincua, MICH, MX",1362.0,KS,09-22-01,MICH,MX,03-19-02
1351,AJY386,"02-20-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,02-20-02
1352,AJZ494,"03-08-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-08-02
1353,AGR934,"03-04-02 El Rosario, MICH, MX",1362.0,KS,09-22-01,MICH,MX,03-04-02
1354,AJX560,"03-04-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-04-02
1355,AJZ035,"03-06-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-06-02
1356,AJY500,"03-06-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-06-02
1357,AJX702,"02-27-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,02-27-02
1358,AJZ450,"03-06-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-06-02
1359,AEI000,"03-08-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-08-02
1360,AEI030,"03-06-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,03-06-02
1361,AEH893,"02-27-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,02-27-02
1362,AEI065,"02-26-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,02-26-02
1363,AEH588,"02-20-02 Sierra Chincua, MICH, MX",1362.0,KS,09-15-01,MICH,MX,02-20-02
1364,AJH819,"02-26-02 Sierra Chincua, MICH, MX",1361.0,KS,09-21-01,MICH,MX,02-26-02
1365,AJH747,"03-06-02 Sierra Chincua, MICH, MX",1361.0,KS,09-18-01,MICH,MX,03-06-02
1366,AEM637,"03-06-02 Sierra Chincua, MICH, MX",1361.0,KS,09-17-01,MICH,MX,03-06-02
1367,AEL938,"01-30-02 Sierra Chincua, MICH, MX",1357.0,KS,09-20-01,MICH,MX,01-30-02
